"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"Charlie_2009-11-18_0903_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:20:12 PKT"	"488"	"0"	"4a760e2684ae936ed31845689762ae50"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_0903_Received.txt"
"Charlie_2009-11-18_0927_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:20:30 PKT"	"299"	"0"	"f32c6d7d62a1d04d86ab1caadb6a9705"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_0927_Received.txt"
"Charlie_2009-11-18_0929_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:20:44 PKT"	"264"	"0"	"50e5f246c051c580e031e7cb87dfb6d9"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_0929_Received.txt"
"Charlie_2009-11-18_0939_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:20:54 PKT"	"881"	"0"	"ba0d402fb4875e8697f59d9092510f41"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_0939_Received.txt"
"Charlie_2009-11-18_0940_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:21:02 PKT"	"784"	"0"	"f6c51678245c453427a3b041713ac2f4"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_0940_Received.txt"
"Charlie_2009-11-18_1001_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:21:12 PKT"	"495"	"0"	"003e01ab971c15ee1a7cf1493ed5b6b3"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_1001_Received.txt"
"Charlie_2009-11-18_1004a_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:21:32 PKT"	"1163"	"0"	"4b2208e392687f2b9efcac6996f5e677"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_1004a_Received.txt"
"Charlie_2009-11-18_1004b_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:22:16 PKT"	"1203"	"0"	"91deb18da0a0e0a7dcf4b06abf904ea5"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_1004b_Received.txt"
"Charlie_2009-11-18_1158_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:45:44 PKT"	"598"	"0"	"2183df2036ad23070965c0a263499261"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_1158_Sent.txt"
"Charlie_2009-11-18_1253_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:46:00 PKT"	"347"	"0"	"6c369b3ac60555380f91009f854cb06c"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_1253_Sent.txt"
"Charlie_2009-11-18_1259_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:46:10 PKT"	"266"	"0"	"299a23b4e039c689c742ae7800acff0c"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-18_1259_Sent.txt"
"Charlie_2009-11-19_0932_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:22:36 PKT"	"293"	"0"	"c03f52420998b9fffa8567f5b0037b02"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-19_0932_Received.txt"
"Charlie_2009-11-19_0942_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:22:54 PKT"	"677"	"0"	"03b60cbc63f181b440de50307a3429ae"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-19_0942_Received.txt"
"Charlie_2009-11-19_0957_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:23:08 PKT"	"271"	"0"	"d731f26a136747ebdd8b04c9c623447c"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-19_0957_Received.txt"
"Charlie_2009-11-19_1037_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:46:24 PKT"	"443"	"0"	"ea854bef14e83693f2b75dbbd90d4753"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-19_1037_Sent.txt"
"Charlie_2009-11-19_1038_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:46:38 PKT"	"312"	"0"	"286154eddc979e43991d8d1d3dfe3c11"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-19_1038_Sent.txt"
"Charlie_2009-11-19_1157_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:23:20 PKT"	"679"	"0"	"6dcfed38b27147157cfdbffcc462e392"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-19_1157_Received.txt"
"Charlie_2009-11-20_0848_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:23:40 PKT"	"670"	"0"	"2abe036d0fcde9b9c05bc25d87daec72"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_0848_Received.txt"
"Charlie_2009-11-20_0957_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:23:50 PKT"	"276"	"0"	"b62daaba6d0a011f33d57b2515f5fa22"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_0957_Received.txt"
"Charlie_2009-11-20_0957_Received_95253.SCSI.Mathew+Malizia.pdf"	".pdf"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:40:22 PKT"	"73926"	"0"	"22f728e4c307c604f806dfc70bf12931"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_0957_Received_95253.SCSI.Mathew+Malizia.pdf"
"Charlie_2009-11-20_0957_Received_97315.ScatterGatherIO.Julio+Molock.pdf"	".pdf"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:40:30 PKT"	"64343"	"0"	"4c8cb6c9d8f0670d2c5127f30bfff6c9"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_0957_Received_97315.ScatterGatherIO.Julio+Molock.pdf"
"Charlie_2009-11-20_0957_Received_98521.WANs.Greg+Hillier.pdf"	".pdf"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:40:36 PKT"	"99483"	"0"	"3daefc16b545c020b809939684b87a9f"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_0957_Received_98521.WANs.Greg+Hillier.pdf"
"Charlie_2009-11-20_0957_Received_99202.ComplexityTheory.Louisa+Fleet.pdf"	".pdf"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:39:48 PKT"	"95965"	"0"	"409344fa2d71fdd651ccb4eaa0f2ce2d"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_0957_Received_99202.ComplexityTheory.Louisa+Fleet.pdf"
"Charlie_2009-11-20_1055_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:24:06 PKT"	"211"	"0"	"b8da80702e72abd4c24e4a013984306a"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_1055_Received.txt"
"Charlie_2009-11-20_1055_Received_PETEFFS.pdf"	".pdf"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:41:20 PKT"	"113763"	"0"	"1cb74f2c1f8a8a801e0c91049244e82f"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_1055_Received_PETEFFS.pdf"
"Charlie_2009-11-20_1108_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:24:32 PKT"	"180"	"0"	"361f71feeca6ade3d0ea2b691d2eb704"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_1108_Received.txt"
"Charlie_2009-11-20_1220_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:24:44 PKT"	"178"	"0"	"21ea539aa2be9a7288ae99e5c3f7b8c4"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_1220_Received.txt"
"Charlie_2009-11-20_1303_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:46:56 PKT"	"269"	"0"	"2b9c7c97352414af6af557c76784c4dc"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_1303_Sent.txt"
"Charlie_2009-11-20_1306_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:47:12 PKT"	"406"	"0"	"e2e176d2d8b110f11ce3ba0824a4ffb4"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_1306_Sent.txt"
"Charlie_2009-11-20_1526_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:24:54 PKT"	"414"	"0"	"cca8ceb961ef6d5add797ee76863ab22"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_1526_Received.txt"
"Charlie_2009-11-23_0907_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:25:22 PKT"	"605"	"0"	"44d6db6c3a7dd5319d64b3d11987cda2"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-23_0907_Received.txt"
"Charlie_2009-11-24_0848_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:47:26 PKT"	"290"	"0"	"4cda239f0fba23188f94e4aa566188d9"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-24_0848_Sent.txt"
"Charlie_2009-11-24_0852_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:47:38 PKT"	"329"	"0"	"e24802b3bba14fb4c0753c701632b3eb"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-24_0852_Sent.txt"
"Charlie_2009-11-24_1040_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:25:36 PKT"	"411"	"0"	"23858d40682d31edb91ac472b07993eb"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-24_1040_Received.txt"
"Charlie_2009-11-24_1041_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:25:46 PKT"	"649"	"0"	"68bf22e04c9b50bf18c439c40001b6de"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-24_1041_Received.txt"
"Charlie_2009-11-24_1045_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:25:56 PKT"	"632"	"0"	"0b6e229e75050121bf8d296dc90f9b89"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-24_1045_Received.txt"
"Charlie_2009-11-24_1049_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:47:54 PKT"	"515"	"0"	"92fe3c2001878f46bbc44f7c6ed522d8"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-24_1049_Sent.txt"
"Charlie_2009-11-24_1258_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:48:06 PKT"	"776"	"0"	"1794549baba1bca093f86f9ec56861c1"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-24_1258_Sent.txt"
"Charlie_2009-11-24_1314_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:26:06 PKT"	"1082"	"0"	"267c69faa3653ff713643f3d0eca1b02"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-24_1314_Received.txt"
"Charlie_2009-11-24_1607_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:26:18 PKT"	"462"	"0"	"20dc3c50e422b29ebff32052911ca0d3"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-24_1607_Received.txt"
"Charlie_2009-11-30_0846_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:48:24 PKT"	"575"	"0"	"0890cc94896b2e4842a68dd1e8e39f6a"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0846_Sent.txt"
"Charlie_2009-11-30_0854_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 09:26:50 PKT"	"214"	"0"	"702091ee0de5046ed7ad963d5652e76c"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received.txt"
"Charlie_2009-11-30_0854_Received_US5041044.pdf"	".pdf"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:42:28 PKT"	"550494"	"0"	"9aabd3906236410aa524bf73c41e4593"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf"
"Charlie_2009-11-30_0907_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:34:44 PKT"	"579"	"0"	"0b559d8ff006a5ac50d9825c8ba0bca3"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0907_Received.txt"
"Charlie_2009-11-30_0949_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:35:04 PKT"	"440"	"0"	"1d0996e196a290335397134a2fd5a4fe"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0949_Received.txt"
"Charlie_2009-11-30_1108_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:35:18 PKT"	"275"	"0"	"50dc477df84b094ce670739504b0d949"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_1108_Received.txt"
"Charlie_2009-12-01_1046_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:35:42 PKT"	"237"	"0"	"7dc62a63d2e9b99b59e7c7646a71e71c"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-01_1046_Received.txt"
"Charlie_2009-12-01_1152_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:35:52 PKT"	"487"	"0"	"bb1c748b149777fadb8a20d21c32ced7"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-01_1152_Received.txt"
"Charlie_2009-12-01_1258_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:48:44 PKT"	"357"	"0"	"ba50e8a1ea82c4da851f8c97796b7a39"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-01_1258_Sent.txt"
"Charlie_2009-12-01_1302_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:48:56 PKT"	"330"	"0"	"8856682f03892a223737e87a33632709"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-01_1302_Sent.txt"
"Charlie_2009-12-01_1343_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:36:06 PKT"	"601"	"0"	"870eb60d6efc9a2951dfbef0a52752fd"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-01_1343_Received.txt"
"Charlie_2009-12-02_1304_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:49:12 PKT"	"411"	"0"	"7577a4b53858c23f68ef5281a63d41ca"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-02_1304_Sent.txt"
"Charlie_2009-12-02_1305_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:36:22 PKT"	"1424"	"0"	"dfc3d700f039f1b64057ffcc73dafa1f"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-02_1305_Received.txt"
"Charlie_2009-12-02_1305_Received_Interested-.eml"	".eml"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:43:46 PKT"	"1750"	"0"	"f1e13add6323154aed04c8bc3b3f81fd"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-02_1305_Received_Interested-.eml"
"Charlie_2009-12-02_1305_Received_Part 1.2"	".2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:43:38 PKT"	"419"	"0"	"cad9ec40e5df443515d3330bac827466"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-02_1305_Received_Part 1.2"
"Charlie_2009-12-02_1325_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:49:24 PKT"	"413"	"0"	"0c2e809af37f598c96ad4799a6f439f6"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-02_1325_Sent.txt"
"Charlie_2009-12-02_1352_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:36:34 PKT"	"517"	"0"	"d851224e3f6a20199f2b60d145b0fad2"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-02_1352_Received.txt"
"Charlie_2009-12-02_1631_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:36:46 PKT"	"220"	"0"	"f458db9900507d2245c01c783ba25b51"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-02_1631_Received.txt"
"Charlie_2009-12-03_0851_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:37:00 PKT"	"784"	"0"	"caa675622cfc600a467b9e06f8365f3a"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-03_0851_Received.txt"
"Charlie_2009-12-03_0852_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:49:44 PKT"	"604"	"0"	"38e1053ff00c7db64671800ffdc34925"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-03_0852_Sent.txt"
"Charlie_2009-12-03_0951_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:37:16 PKT"	"584"	"0"	"6dd436ca94f8eb6eb8ee7caf499fdfef"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-03_0951_Received.txt"
"Charlie_2009-12-03_1216_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:50:12 PKT"	"236"	"0"	"f752677303729e24692bbe8c4a3747c5"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-03_1216_Sent.txt"
"Charlie_2009-12-03_1216_Sent_astronaut1.jpg"	".jpg"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:50:26 PKT"	"722717"	"0"	"45eade24b3a89b21fed303310ccbdc54"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-03_1216_Sent_astronaut1.jpg"
"Charlie_2009-12-03_1302_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:50:42 PKT"	"786"	"0"	"d63f1e4ea44c9d7ca491b3b68ce74634"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-03_1302_Sent.txt"
"Charlie_2009-12-03_1316_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:50:54 PKT"	"251"	"0"	"79a12b751d78f93f227d3f88893c52bd"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-03_1316_Sent.txt"
"Charlie_2009-12-03_1358_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:37:30 PKT"	"1596"	"0"	"225e30d635e3b4138601c6243354808e"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-03_1358_Received.txt"
"Charlie_2009-12-04_0848_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:51:10 PKT"	"1867"	"0"	"18a6274e2ad0b9e4765941d3cf1c6f7f"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-04_0848_Sent.txt"
"Charlie_2009-12-04_0922_Received.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:37:46 PKT"	"640"	"0"	"02609e8b263891e923e8b0686d075178"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-04_0922_Received.txt"
"Charlie_2009-12-04_0941_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:51:26 PKT"	"765"	"0"	"58936eeb680b72c0570cb5035ed88cf8"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-04_0941_Sent.txt"
"Charlie_2009-12-04_0941_Sent_01.zip"	".zip"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:51:34 PKT"	"108438"	"0"	"4fa239c22e5fb7b934a1bf68e4e0e2e7"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-04_0941_Sent_01.zip"
"Charlie_2009-12-04_1306_Sent.txt"	".txt"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"2009-12-04 13:51:46 PKT"	"279"	"0"	"24d77a52e89b224219fd9386de23be43"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-12-04_1306_Sent.txt"
"image10.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"68959"	"0"	"5a93baec84e22f0e62b763f636f9e711"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image10.jb2"
"image9.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"59260"	"0"	"48dbb274faf41a795f58b2dd433c8a65"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image9.jb2"
"image2.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"27319"	"0"	"4f24d41f9cedd027db1043927ea4b070"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image2.jb2"
"image7.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"20329"	"0"	"a26dfef2f1e74515fef63f425b17aaf6"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image7.jb2"
